start,end,survey_type,survey_id,survey_version,interviewer,interviewer_Org,country,community,sex,gear_handline,gear_spear,gear_traps,gear_gill_net,gear_mobile_net,gear_stationary_line,gear_other,other_gear,boat_status,boat_length_m,boat_material,boat_motorized,boat_power,comment,tech_smartphone,tech_maps,tech_socialmedia,tech_other,tech_no_tech,other_tech,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_vesseltrack,fishtech_gps,fishtech_other,fishtech_none,other_fishtech,text_vms,positive_tracking_tech_one,positive_tracking_tech_two,negative_tracking_tech_one,negative_tracking_tech_two,choice,package_nopackage,wtp_1,wtp_2,wtp_3,wtp_4,wtr_1,wtr_2,wtr_3,wtr_4,tracking_negative,tracking_positive,design_a,design_b,design_c,design_d,design_e,design_f,design_g,design_h,design_i,text_vms_adoption,target_species_one,target_species_two,target_species_three,fraction_personal,fraction_neighbor,fraction_local_trade,fraction_export,fraction_other,other_fraction,fishing_organization,fishing_org_type,other_type,fishing_org_role,other_role,fishing_org_members,access_target_species,other_access,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,other_restriction,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,other_enforcement,enforcement_interval,other_interval,punishment_severity,mpa,fishery_problem_one,fishery_problem_two,fishery_problem_three,fishery_solution_one,fishery_solution_two,fishery_solution_three,rank_one,rank_two,rank_three,rank_four,catch_trends,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c,age,years_fishing,education,other_education,income,income_fishing,income_expenses,photo,last_comments
2019-09-08T12:57:37.747-06:00,2019-09-08T13:22:05.998-06:00,D,5044,13,JS,Bren,MEX,PSC,M,1,0,1,1,1,1,0,,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,2,0,,,,,y,,,,,,1,0,1,0,1,0,0,0,0,,Escama,Camaron,Almeja Catarina,,,,,100,4 o 5 compran,y,cooperative,,partner,,15,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,,,moderate,n,Contaminacion,Guaterismo,,,Ordenamiento pesquero,,pollution,iuu,corruption,weather,decline_high,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,2,2,2,0,0,0,52,39,primary,,15000,100,35,1567970518198.jpg,Damian papa
2019-09-11T18:01:20.819-06:00,2019-09-11T18:58:40.013-06:00,D,5047,2,JS,Bren,MEX,PSC,M,0,0,0,0,0,0,1,Buceo,own,8,fg,y,y,,1,0,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,1,1,y,y,y,y,,,,,,,0,1,1,0,0,1,0,0,0,,Almeja Catarina,Camaron,Generosa,,,,,100,Un solo comprador local,y,cooperative,,partner,,8,permit_holders,,0,1,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Mala regulacion de autoridades (mal periodo para aperytura de veda),,,,,,corruption,pollution,weather,iuu,improve_low,4,1,2,4,4,4,4,4,4,5,2,2,2,1,4,4,4,,4,4,,0,0,0,59,38,primary,,25000,100,50,,
2019-09-13T11:17:44.731-06:00,2019-09-13T11:37:42.525-06:00,D,6003,9,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,Chango (trawl nets),own,7,fg,y,y,,1,1,1,0,0,,0,0,0,0,0,0,1,0,Telefono,,,,,,1,1,y,n,,,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Jaiba,Escama,,,,,100,Cooperativa,y,cooperative,,partner,,18,other,Cooperativistas,1,0,1,1,0,0,0,,1,0,0,0,1,0,0,,other,Diario,strong,n,Granjas acuicolas liquidos quimicos matan producto,,,,,,pollution,iuu,corruption,weather,decline_high,4,3,4,5,2,2,5,3,2,3,2,4,4,4,4,4,4,4,4,4,4,0,4,0,41,15,primary,,8000,100,50,,
2019-09-13T11:38:04.597-06:00,2019-09-13T11:58:29.801-06:00,D,6004,10,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,Chango (trawl nets),own,7,fg,y,y,,1,0,1,0,0,,1,0,0,0,0,0,1,0,Mecate con peso para medir lo hondo. Zanahoria ya no. Pelagic,,,,,,2,1,n,,,,,,,,,,0,1,1,0,0,0,0,0,0,,Camaron,,,,,,,100,Cooperativa. A 1 compania que exporta extranjero,y,cooperative,,partner,,20,other,Solo socios dd cooperativa,1,0,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,,moderate,y,Chinchorros,,,,,,iuu,pollution,weather,corruption,decline_low,3,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,56,36,primary,,4000,100,40,,
2019-09-13T12:00:13.521-06:00,2019-09-13T12:27:42.704-06:00,D,6005,12,JS,Bren,MEX,ALT,M,1,0,1,0,1,0,0,Churupera chango,own,7,fg,y,y,Motor 60,,,,,,,0,0,0,0,0,0,1,0,Pesa de plomo profundidad. PDS.,,,,,,1,1,n,,,,,,,,,,1,0,0,0,0,0,1,0,0,,Camaron,Jaiba,Pargo,,,,,100,Cooperativa,y,cooperative,,director,,84,other,Cooperativa,1,0,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,,moderate,y,Chinchorro en bahia,,,Prohibir,,,pollution,iuu,corruption,weather,improve_low,4,2,4,4,2,2,4,4,2,5,4,4,5,1,5,5,5,4,4,4,,4,0,4,56,44,primary,,30000,100,20,,
2019-09-13T13:05:31.457-06:00,2019-09-13T13:26:18.506-06:00,D,6007,3,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,,own,7,fg,y,y,,0,0,0,0,1,,0,0,0,0,1,0,1,0,"Zanahoria, Pds. ",PDS,,,,,2,1,n,,,,,,,,,,1,1,0,0,0,1,0,0,0,,Camaron,,,,,,,100,Cooperativa,y,cooperative,,partner,,99,other,Cooperativa,1,0,1,1,0,0,0,,0,0,0,0,1,0,0,,other,Diario,strong,y,Tiempos de veda mal implementados,,,,,,corruption,iuu,pollution,weather,no_change,4,4,4,4,2,2,4,4,2,4,2,4,1,1,4,3,3,3,4,4,4,0,4,4,54,35,primary,,7000,50,20,,
2019-09-13T14:15:54.277-06:00,2019-09-13T15:56:48.835-06:00,D,6010,12,JS,Bren,MEX,ALT,M,1,0,1,1,1,0,0,Chango (trawl nets),own,8,fg,y,y,,1,1,1,0,0,,1,0,0,0,1,1,1,0,Zanahoria un tiempo. Pds.,PDS,,,,,1,1,y,y,n,,,,,,,,1,0,0,0,1,0,1,0,0,Ya estan certificados,Camaron,Escama,Jaiba,,,,,100,Cooperativa. Exporta a eeuu,y,cooperative,,director,,96,other,Socios cooperativas,1,0,1,1,0,0,0,,0,0,0,0,1,0,0,,other,Diario,moderate,y,Gente libre sin control que trabajan con coyotes. Por ultimo que vendan a la cooperativa,,,,,,pollution,corruption,iuu,weather,no_change,4,2,4,5,2,2,4,4,4,4,4,5,2,1,5,4,3,1,4,4,5,4,4,3,50,35,primary,,5000,100,50,,Antirrobo. Son batallosos. Estorbo en la panga. Cables temperatura rechazaron. No benefit. Exigencia cliente. Comprador
2019-09-13T15:56:51.448-06:00,2019-09-13T16:24:15.221-06:00,D,6011,1,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,,own,7,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Pds.,PDS,,,,,2,1,y,n,,,,,,,,,1,0,0,0,1,0,1,0,0,,Camaron,Escama,Tiburon,,,,,100,Coop,y,cooperative,,partner,,98,other,Socio coop y no socios pero nativos como hijos de socios,1,0,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,,moderate,y,Pesca ilegal en tiempo de veda,,,,,,pollution,iuu,weather,corruption,no_change,4,4,3,4,2,2,4,2,2,2,3,4,3,4,4,4,4,3,3,3,2,0,4,4,59,40,primary,,8000,50,30,,
2019-09-14T13:24:58.938-06:00,2019-09-17T12:40:00.385-06:00,D,6012,6,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,1,"Buceo, Chango (trawl nets)",own,22,fg,y,y,2 pilas,0,0,0,1,0,,0,0,0,0,1,0,1,0,Zanahoria no usa pero tiene. GPS en motor. Pds.,PDS,Robo de motor,,Estorba tantito le tiene que dar el sol. No se puede sentar pal chinchorro,,2,1,y,y,y,y,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Almeja Blanca,,10,,0,,90,Cooperativa,y,cooperative,,partner,,96,other,Solo socios de alguna dr las 3 cooperativas,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,,,severe,y,Granjas camaroneras,"Deshechos de banos, etc. Jabon etc",,,,,pollution,iuu,corruption,weather,improve_low,4,3,4,4,2,2,5,4,4,3,2,5,2,2,4,2,3,5,5,5,3,0,3,5,61,49,primary,,10000,50,20,,Rosendo
2019-09-14T16:52:21.393-06:00,2019-09-14T17:34:15.378-06:00,D,6016,4,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,,own,7,fg,y,y,,,,,,,,0,0,0,0,1,1,1,0,Zanahoria no usa,PDS,Seguridad rastreo,,,,2,1,n,,,,,,,,,,1,0,0,0,0,1,1,0,0,,Camaron,Escama,Tiburon,,,,,100,Cooperativa,y,cooperative,,partner,,96,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),moderate,y,No dejan trabajar a riberenos,,,,,,pollution,iuu,weather,corruption,decline_low,4,2,3,5,4,2,5,5,4,4,4,4,3,2,4,,4,4,4,4,4,4,4,3,48,34,primary,,4000,50,60,,
2019-09-17T10:54:00.219-06:00,2019-09-17T11:24:06.429-06:00,D,6023,14,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,Chango (trawl nets),own,7,fg,y,y,,1,0,0,0,0,,1,0,0,0,1,0,1,0,Zanahoria la usa,PDS,Limpieza de panga camaron,,Estorbo,,2,1,y,n,,,,,,,,,1,0,0,0,0,1,1,0,0,,Camaron,Escama,Jaiba,,,,,100,Cooperativa,y,cooperative,,partner,,70,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),weak,y,Granjas acuicolas acido cal todo al mar mangles secos no hay ostiones pudricion,,,,,,pollution,corruption,weather,iuu,decline_low,4,2,4,5,4,2,5,2,4,4,2,4,1,1,4,4,,4,4,1,4,3,4,4,63,47,primary,,8000,70,30,,
2019-09-17T11:24:53.025-06:00,2019-09-17T11:43:26.737-06:00,D,6024,5,JS,Bren,MEX,ALT,M,0,0,1,1,1,0,0,,own,7,fg,y,y,,0,0,1,1,0,,0,0,0,0,1,1,1,0,Zanahoria,PDS,Localizar,,No,,2,1,y,n,,,,,,,,,0,0,0,1,0,1,1,0,0,,Camaron,Jaiba,Escama,,,,,100,Cooperativa,y,cooperative,,partner,,22,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),strong,y,"Sacando camaron ilegal, en veda",,,Vigilancia seguridad,,,pollution,iuu,corruption,weather,decline_low,4,1,4,4,5,1,4,4,4,4,4,4,4,4,4,,,,4,4,4,,,,58,15,primary,,4500,50,20,,
2019-09-19T18:21:27.216-06:00,2019-09-19T18:40:44.610-06:00,D,6037,6,JS,Bren,MEX,TTN,M,1,1,0,0,1,0,0,Surupera chango,own,6,fg,y,y,,1,0,1,0,0,,0,0,0,0,1,1,1,0,Otro aparato que va atras,PDS,Localizacion,Msrca tempETatura hielera,,,2,1,y,n,,,,,,,,,1,0,0,0,1,0,0,0,1,,Camaron,Escama,,,,,0,100,Coop,y,cooperative,,partner,,94,,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,y,Granjas camaron,,,,,,pollution,iuu,corruption,weather,no_change,,3,,,,,4,5,4,5,3,2,4,4,4,,4,,4,4,4,,,,58,40,primary,,8000,100,25,,
2019-09-02T12:41:37.458-06,2019-09-02T13:30:14.457-06,D,5011,15,JS,Bren,MEX,PSC,M,0,0,0,1,0,0,1,Buceo,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0," Zanahoria ya no sirve, caducó. Apps de clima.",,,,,,1,1,y,y,y,n,,,,,,,1,1,0,0,0,0,1,0,0,"Seguridad, ciclones,etc",Almeja Catarina,Generosa,Almeja Chocolate,,,,100,,A gringo. Chocolata mercado nacional,y,cooperative,,director,,8,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,n,Sobreexplotacion,,,Concientizacion del sector pesquero. Vigilancia sin corrupcion,,,iuu,corruption,pollution,weather,no_change,5,4,4,5,5,4,2,4,4,4,1,1,3,3,1,,4,4,2,2,2,4,0,2,47,26,secondary,,16000,100,30,,Miguel
2019-09-04T19:38:20.128-06:00,2019-09-04T19:52:10.875-06:00,D,5013,14,JS*,Bren,MEX,PSC,M,1,0,0,1,0,0,0,,share_employee,8,fg,y,y,,1,1,1,0,0,,1,0,0,0,0,1,1,0,Zanagoria no puesta,,,,,,2,1,y,y,y,y,,,,,,,1,0,0,0,1,0,0,0,1,,Escama,Camaron,Almeja Catarina,,,,,100,Varios compradores,y,cooperative,,partner,,15,permit_holders,,1,,1,0,,,0,,1,0,0,0,1,0,0,,every_week,,moderate,n,Chinchorro no es permitido,,,,,,corruption,pollution,weather,iuu,decline_low,4,2,4,4,5,5,4,2,4,4,3,2,2,3,3,4,4,4,3,4,3,0,0,0,26,10,secondary,,6000,100,20,1567648326231.jpg,
2019-09-04T18:28:17.036-06:00,2019-09-04T18:47:50.680-06:00,D,5015,10,JS,Bren,MEX,PSC,M,1,0,1,1,1,1,1,Buceo,own,7,fg,y,y,,0,0,0,0,1,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,2,1,y,y,y,y,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Almeja,Escama,,,,,100,Comprador local,y,cooperative,,director,,14,permit_holders,Licencia y del area,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,weak,n,No estamos unidos. Interes propio,,,,,,pollution,corruption,iuu,weather,decline_high,4,3,2,5,5,5,5,5,4,2,3,2,1,1,2,3,4,2,3,3,3,0,3,3,48,35,secondary,,10000,40,20,1567644466308.jpg,
2019-09-04T16:51:31.301-06:00,2019-09-04T17:16:00.654-06:00,D,5017,6,JS,Bren,MEX,PSC,M,0,0,0,1,1,0,1,Buceo,share_collective,7,fg,y,y,,1,0,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,2,1,y,y,y,y,,,,,,,1,0,1,0,0,0,0,1,0,,Camaron,Almeja Catarina,Escama,,,,,100,Comprador,y,cooperative,,director,,16,other,Ver anteriores,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,weak,n,Comercializacion. Solo una persona compra,,,,,,pollution,corruption,iuu,weather,no_change,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,4,4,4,2,2,2,0,0,0,41,30,secondary,,30000,0,50,,
2019-09-03T16:58:58.630-04,2019-09-03T17:33:49.756-04,D,5018,7,JS,Bren,MEX,PSC,M,0,0,0,0,1,0,0,Red Magdalena 1 chango,share_collective,8,fg,y,y,,1,0,0,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,y,y,,,,,,,0,0,1,0,1,1,0,0,0,,Camaron,Escama,Generosa,,,100,,,,y,cooperative,,director,,7,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,,,,,,,corruption,pollution,iuu,weather,decline_low,,2,2,4,4,4,4,2,3,4,4,2,3,3,4,4,1,1,2,2,1,0,4,3,50,25,secondary,,10000,100,20,,Mauricio
2019-09-03T18:35:00.434-04,2019-09-03T19:06:36.964-04,D,5019,2,JS,Bren,MEX,PSC,M,0,0,0,0,1,0,1,Buceo,share_collective,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria no en uso,,,,,,1,1,y,y,y,n,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Almeja Catarina,Escama,,,,,100,Centro de acopio obimar u Otros compradores locales,y,cooperative,,partner,,10,permit_holders,,1,,1,0,,,0,,1,0,0,0,1,0,0,,every_week,,moderate,n,Precios muy bajos del camaron,Gasolina muy cara,Mucha panga sin permiso,,,,corruption,pollution,iuu,weather,decline_low,4,2,4,4,4,2,2,4,2,5,3,2,2,2,3,3,2,,3,3,3,0,0,0,41,20,secondary,,10000,100,0,,Elvis
2019-09-03T19:06:59.684-04,2019-09-03T19:39:33.066-04,D,5023,3,JS,Bren,MEX,PSC,M,1,0,1,1,1,0,1,Buceo,own,8,fg,y,y,,1,0,0,0,0,,1,1,0,0,0,1,1,0,Zaahoria no funciona,,,,,,2,1,y,y,y,y,,,,,,,0,0,1,0,0,0,1,0,1,,Camaron,Almeja Catarina,Escama,,,100,,,,y,cooperative,,director,,10,permit_holders,,1,,1,0,,,0,,1,0,0,0,1,0,0,,every_week,,moderate,n,Guaterismo,,,,,,corruption,iuu,pollution,weather,decline_low,2,2,3,4,4,4,4,4,2,3,2,1,1,3,1,1,1,,1,1,1,0,0,0,48,30,secondary,,8000,100,30,1567553895745.jpg,Manuel herrera
2019-09-04T15:31:51.635-06:00,2019-09-04T15:50:10.221-06:00,D,5029,9,JS*,Bren,MEX,PSC,M,1,0,0,1,1,1,0,,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,n,,,,,,,,1,0,0,0,0,1,0,1,0,,Escama,Camaron,Almeja,,,,,100,Comprafoe local q expirta,n,,,,,,,,1,,1,0,,,0,,1,0,0,0,1,0,0,,every_week,,weak,n,,,,,,,corruption,iuu,weather,pollution,improve_high,4,2,4,4,4,4,4,4,2,3,2,1,3,2,4,3,4,,2,2,2,0,0,0,21,6,secondary,,20000,100,25,,
2019-09-05T10:13:47.878-06:00,2019-09-05T10:36:07.847-06:00,D,5032,12,JS,Bren,MEX,PSC,M,0,0,0,0,1,0,1,Buceo,share_employee,10,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Luces,,,,,,1,0,,,,,y,,,,,,1,0,0,0,1,0,1,0,0,,Almeja Catarina,Escama,,,,,,60,Comprador local exporta,y,cooperative,,partner,,10,permit_holders,,1,,1,0,,,0,,1,0,0,0,1,0,0,,every_week,,moderate,n,,,,,,,weather,pollution,iuu,corruption,improve_high,3,1,5,5,5,1,4,2,4,4,4,4,2,2,4,4,4,2,4,4,2,4,0,4,22,10,secondary,,15000,100,25,1567701355972.jpg,Nieto antonio
2019-09-05T13:57:46.989-06:00,2019-09-05T14:22:19.449-06:00,D,5035,1,JS**,Bren,MEX,PSC,M,1,0,1,1,1,1,1,Buceo,own,8,fg,y,y,,0,0,0,0,1,,1,1,0,0,0,1,1,0,Zanahoria no la usa,,,,,,2,1,y,y,y,n,,,,,,,1,0,0,1,0,0,0,0,1,,Generosa,Camaron,Almeja Catarina,,,,0,100,Presidente la vende,y,cooperative,,partner,,8,permit_holders,,1,,1,0,1,,0,,0,0,0,0,1,0,0,,every_week,,strong,n,Guaterismo,,,Cuidando mas dia y noche,,,iuu,weather,pollution,corruption,decline_low,5,2,3,4,5,3,2,5,3,4,2,4,2,5,5,5,4,,4,4,3,0,0,4,44,23,secondary,,27000,100,30,1567714933226.jpg,
2019-09-05T14:23:25.778-06:00,2019-09-05T16:38:07.073-06:00,D,5036,6,JS,Bren,MEX,PSC,M,1,1,1,1,1,1,1,Buceo,own,7,fg,y,y,,1,1,1,0,0,,0,0,0,0,0,1,0,0,,,,,,,2,0,,,,,n,n,n,n,,,1,0,0,0,1,0,0,1,0,,Pulpo,Almeja Catarina,Escama,,,,,100,Mejor postor,n,,,,,,permit_holders,,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Mucha panga de fuera,,,Quemar pangas,,,iuu,corruption,pollution,weather,no_change,5,2,2,5,5,5,5,4,4,1,1,1,3,1,4,,4,2,1,1,1,4,3,0,31,15,secondary,,15000,100,50,,Nacho p
2019-09-06T14:10:54.820-06:00,2019-09-06T14:40:24.244-06:00,D,5041,15,JS,Bren,MEX,PSC,M,0,0,0,0,0,0,1,Buceo,own,7,fg,y,n,,1,1,1,0,0,,0,0,0,0,0,1,0,0,,,,,,,1,1,y,n,,,,,,,,,1,1,1,0,0,0,0,0,0,,Pargo,Botete pofferfish,Lenguado,20,0,0,,80,Cooperativas cn permiso,n,,,,,,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Contaminacion de las plantas. Sardineras,,,,,,pollution,corruption,iuu,weather,no_change,5,3,4,5,5,5,2,5,3,1,3,1,2,3,3,4,4,3,2,4,2,0,0,0,30,23,secondary,,30000,100,80,1567802413519.jpg,Ramon diva
2019-09-06T20:23:02.273-04:00,2019-09-06T20:44:23.872-04:00,D,5043,13,JS,Bren,MEX,PSC,M,0,0,0,0,0,0,1,Buceo,own,8,fg,y,y,,1,0,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,1,1,y,y,y,n,,,,,,,1,0,1,0,0,1,0,0,0,,Generosa,Almeja Catarina,Concha Nacar,,,,,100,4 compradores de ensenada mejor postor,n,,,,,,permit_holders,,1,,1,0,1,,0,,0,0,0,0,1,0,0,,every_week,,none,n,Sobreexplotacion. Depredacion,Contaminacion,,Mas vigilancia mas estricta,,,corruption,iuu,pollution,weather,decline_high,4,1,1,5,5,5,5,5,2,2,2,1,2,2,2,4,3,,2,2,2,0,0,4,41,23,secondary,,13000,100,20,1567817057190.jpg,Enrique Mesa
2019-09-13T13:54:02.480-06:00,2019-09-13T14:13:48.681-06:00,D,6009,10,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,,own,7,fg,y,y,,0,0,0,0,1,,0,0,0,0,1,0,1,0,"Zanahoria no instalada, Pds. ",PDS,,,,,2,1,y,y,y,n,,,,,,,1,0,0,0,0,0,1,0,1,,Camaron,Jaiba,Almeja,,,,,100,Cooperativa,y,cooperative,,partner,,99,other,Socios concesionados,1,0,1,1,0,0,0,,0,0,1,0,1,0,0,,every_week,Cuando se veda,moderate,y,Saqueo de larva de las granjas de camaron,Basura al mar,,,,,iuu,corruption,pollution,weather,decline_low,3,2,4,5,4,2,5,4,4,3,3,4,4,2,5,5,5,2,3,4,1,0,0,0,60,42,secondary,,10000,100,40,,
2019-09-14T14:45:39.013-06:00,2019-09-14T15:04:30.669-06:00,D,6013,11,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,,own,7,fg,y,n,,1,0,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria,PDS,Ninguno,,Ninguno,,2,0,,,,,n,n,y,,,,1,0,0,1,1,0,0,0,0,,Camaron,Jaiba,Escama,,,,,100,Coop,y,cooperative,,partner,,98,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,,,severe,y,Camaron antes de veda guaterismo,,,Cuidar mas costas,,,iuu,pollution,corruption,weather,decline_low,4,2,5,4,4,4,4,5,4,5,3,5,1,4,2,4,3,2,4,4,3,,,,31,14,secondary,,6000,50,30,,
2019-09-16T15:46:31.477+07:00,2019-09-18T19:32:24.797+07:00,D,7001,13,Liva,GFW,IND,WKB,M,0,0,0,0,1,0,0,Pancing tonda (Trolling),own,12,w,y,n,,0,0,0,1,0,HP biasa,0,0,0,0,0,0,0,1,,,,,,,1,1,y,n,,,,,,,Tidak ada,Informasi keselamatan dan posisi penangkapan ikan sehingga bisa sebagai acuan penangkapan ikan padaperiode berikutnya,1,0,0,0,1,0,1,0,0,Karena membantu pelacakan kapal ketika terjadi suatu kendala di laut dan untuk pelacakan lokasi ikan ditangkap,leopard coral grouper,black grouper,grouper,20,0,0,80,,,y,other,Kelompok Nelayan Lokal,partner,,14,no_restrictions,,1,0,0,1,0,0,0,,0,0,0,1,1,0,0,,once_month,,severe,y,Bom ikan,Bius ikan,,Patroli harus digiatkan,Sosialisasi penangkapan ikan ramah lingkungan,,iuu,weather,pollution,corruption,decline_high,5,2,2,5,4,4,5,5,4,5,3,4,4,4,3,4,4,4,4,4,3,4,3,4,44,21,secondary,,4000000,10,30,1568699524962.jpg,
2019-09-16T16:44:54.471+08:00,2019-09-16T17:22:03.583+08:00,D,7002,13,WG,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,9,w,y,y,,1,0,1,0,0,,0,0,0,0,0,0,0,1,,,,,,,2,1,y,n,,,,,,,data bisa tersebar keluar,untuk pemeliharaan sumber daya laut,1,0,0,0,1,0,1,0,0,membantu pemerintah mengontrol perikanan,leopard coral grouper,ikan bobara,,,0,5,95,,,y,other,kelompok nelayan,director,,27,permit_holders,,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,,once_week,,weak,y,cuaca,mesin bermasalah,,buang jangkar menunggu,service mesin atau diderek,,iuu,weather,corruption,pollution,decline_high,4,1,1,5,5,5,5,1,1,5,2,5,1,1,3,3,2,4,4,1,5,,5,1,47,30,secondary,,5,100,45,1568625710613.jpg,
2019-09-17T07:33:57.158+07:00,2019-09-18T19:31:59.723+07:00,D,7003,11,Liva,GFW,IND,WKB,M,1,0,0,0,0,0,0,,own,12,w,y,n,,0,0,0,1,0,Handphone biasa,0,0,0,0,0,0,0,1,,,,,,,1,1,y,y,y,n,,,,,Tidak ada,Lebih bisa diperhatikan kondisi penangkapan ikan kita oleh pemerintah,1,0,0,0,1,0,1,0,0,Untuk keselamatandan bisa me list jalur penangkapan ikan,octopus,black grouper,leopard coral grouper,30,5,,65,,,y,other,Kelompok Nelayan Lokal,director,,30,no_restrictions,,1,0,0,1,0,0,0,,0,0,0,1,1,0,0,,few_year,,severe,y,Bius ikan,Bom ikan,,Giat melalukan pengawasan di laut,Sosialisasi ke nelayan,,weather,iuu,pollution,corruption,decline_low,5,2,4,4,3,3,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,47,20,secondary,,4500000,10,30,1568682527950.jpg,
2019-09-17T08:33:28.331+08:00,2019-09-17T08:55:32.029+08:00,D,7004,11,WG,GFW,IND,WKB,M,1,1,0,0,0,0,0,,own,8,w,y,n,,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,,,,,1,1,y,y,y,n,,,,,tidak ada kerugian,macet mesin bisa tahu lokasi,0,0,0,0,1,0,1,1,0,utk darurat,leopard coral grouper,emperor,skipjack tuna,10,10,80,,,,y,other,kelompok nelayan,partner,,25,permit_holders,,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,,once_week,,weak,y,illegal fishing kompresor dan bom,cuaca,,kasih tahu mereka baik2,tidak melaut dan menghindar dulu,,iuu,weather,pollution,corruption,improve_low,5,1,1,2,5,5,5,5,3,5,4,5,4,3,3,3,4,4,3,3,5,,4,2,42,32,secondary,some_hs,1000000,100,45,1568681726542.jpg,
2019-09-14T16:26:28.178-06:00,2019-09-14T16:51:32.217-06:00,D,6015,14,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,1,Buceo,own,7,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria no usa,PDS,Seguridad,,Estorbo,,2,1,y,y,y,y,,,,,,,0,0,0,0,0,1,1,1,0,,Camaron,Almeja,Escama,,,,,100,Cooperativa,y,cooperative,,partner,,96,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),strong,y,Sobreexplotacion,Pesca ilegal,,,,,pollution,corruption,iuu,weather,improve_low,4,4,4,4,4,2,4,4,4,5,2,5,1,1,3,3,4,4,3,3,4,4,4,3,58,41,secondary,,13000,70,20,,
